molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC5O,fp
CHEMBL194349,CCOC(=O)c1cn2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1CC,active,402.4540000000002,5.004300000000003,1.0,7.0,6.214670164989233,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a00b0>
CHEMBL425738,CCOC(=O)c1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnn2c1,active,412.45300000000003,4.047600000000002,1.0,8.0,6.920818753952375,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0120>
CHEMBL196738,CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1C,active,426.4800000000002,4.3560200000000036,1.0,8.0,6.698970004336019,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0190>
CHEMBL365606,CCOC(=O)c1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1C(C)C,active,454.5340000000002,5.171000000000005,1.0,8.0,6.698970004336019,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0200>
CHEMBL438805,CCCc1c(C(=O)OCC)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,active,454.5340000000002,5.000100000000004,1.0,8.0,6.022276394711152,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0270>
CHEMBL196438,CCc1c(C(=O)O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,active,412.4530000000001,4.131500000000003,2.0,7.0,7.698970004336019,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a02e0>
CHEMBL194958,CCc1c(C(N)=O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,active,411.4690000000001,3.5322000000000022,2.0,7.0,6.920818753952375,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0350>
CHEMBL197689,CCc1c(C(=O)NC)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,active,425.49600000000015,3.792900000000002,2.0,7.0,7.154901959985743,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a03c0>
CHEMBL372293,CCc1c(C(=O)N(C)C)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,active,439.5230000000002,4.135100000000003,1.0,7.0,6.698970004336019,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0430>
CHEMBL372523,CCc1c(NC(=O)OCc2ccccc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,active,517.5930000000002,6.182000000000004,2.0,8.0,6.6777807052660805,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a04a0>
CHEMBL369967,CCNCc1cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2c1CC,active,425.5400000000002,4.542800000000003,2.0,7.0,5.130768280269024,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0510>
CHEMBL372692,CCc1c(CC(=O)O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,active,426.4800000000002,4.060400000000002,2.0,7.0,5.795880017344075,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0580>
CHEMBL193681,CCc1c(C(=O)NCCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,active,519.6130000000002,4.449900000000003,2.0,9.0,7.3979400086720375,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a05f0>
CHEMBL193368,CCc1c(C(=O)OCCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,active,520.5970000000002,4.876900000000004,1.0,10.0,6.769551078621726,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0660>
CHEMBL412367,CCc1c(NC(=O)OCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,active,521.5850000000003,4.878500000000004,2.0,10.0,7.3979400086720375,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a06d0>
CHEMBL371888,COc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(C)c3)c2cc1OC,active,402.4540000000002,4.673020000000003,1.0,7.0,7.229147988357855,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0740>
CHEMBL444619,COc1cc(ON2CCC(C)CC2)c2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncnc2c1,active,506.00600000000026,6.035100000000005,1.0,8.0,8.301029995663981,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a07b0>
CHEMBL193578,Clc1cc(Nc2ncnc3cccc(OC4CCOCC4)c23)ccc1OCc1ccccn1,active,462.9370000000003,5.558600000000004,1.0,7.0,5.619788758288394,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0820>
CHEMBL193544,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,active,475.9800000000003,5.473800000000005,1.0,7.0,6.853871964321762,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0890>
CHEMBL436511,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5cnccn5)c(Cl)c4)c23)CC1,active,476.96800000000025,4.868800000000004,1.0,8.0,6.161150909262744,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0900>
CHEMBL194337,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c23)CC1,active,441.53500000000025,4.820400000000004,1.0,7.0,5.6777807052660805,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0970>
CHEMBL370808,COc1ccc(C#CC(C)(C)N)cc1-c1[nH]nc2nc(Nc3ccc(F)cc3F)ncc12,inactive,434.4500000000001,4.139100000000002,3.0,6.0,5.2839966563652006,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a09e0>
CHEMBL202244,COC(=O)c1c(OCCN2CCCC2)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,inactive,469.4930000000003,4.622600000000004,0.0,7.0,5.045757490560675,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0a50>
CHEMBL202162,CCN(CC)CCOc1c(C(=O)OC)c2c3c(oc2c2ccccc12)C(=O)c1ccccc1C3=O,inactive,471.5090000000002,4.868600000000004,0.0,7.0,5.292429823902063,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0ac0>
CHEMBL201865,COC(=O)c1c(OCCN(C)C)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,active,443.45500000000027,4.088400000000004,0.0,7.0,4.508638306165727,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0b30>
CHEMBL201307,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,active,580.6860000000003,4.632000000000005,3.0,10.0,6.096910013008056,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0ba0>
CHEMBL437890,CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Br)c4)ncnc3cn2)CC1,active,512.3870000000002,3.2494000000000014,2.0,7.0,8.958607314841775,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0c10>
CHEMBL203599,CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1,active,467.93600000000015,3.1403000000000016,2.0,7.0,9.301029995663981,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0c80>
CHEMBL205059,O=C(C#CCCN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,active,452.92100000000005,4.378800000000003,2.0,6.0,9.045757490560675,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0cf0>
CHEMBL204638,O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cn1,active,499.3440000000001,3.334200000000001,2.0,7.0,8.823908740944319,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0d60>
CHEMBL203661,O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,active,454.89300000000014,3.225100000000001,2.0,7.0,8.886056647693163,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0dd0>
CHEMBL202556,O=C(C#CCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,active,440.8660000000001,2.835,2.0,7.0,8.508638306165727,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0e40>
CHEMBL202421,CCCCN(CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)CCCC,active,482.99100000000027,5.405000000000004,2.0,6.0,7.769551078621726,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0eb0>
CHEMBL383499,CC(C)N(CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)C(C)C,active,454.9370000000001,4.621600000000003,2.0,6.0,7.356547323513812,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0f20>
CHEMBL202425,CCN(CC)CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,active,426.88300000000015,3.8446000000000016,2.0,6.0,7.823908740944319,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a0f90>
CHEMBL202424,CCCCC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,active,397.8410000000001,4.693000000000003,2.0,5.0,7.823908740944319,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1000>
CHEMBL203645,CCCC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,active,383.8140000000001,4.302900000000003,2.0,5.0,8.769551078621726,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1070>
CHEMBL203644,CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,active,355.76000000000005,3.5227000000000013,2.0,5.0,9.522878745280337,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a10e0>
CHEMBL378144,C#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,active,368.1940000000001,3.1026000000000016,2.0,5.0,9.221848749616356,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1150>
CHEMBL204085,O=C(C#CCCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,active,453.90500000000014,3.8301000000000016,2.0,6.0,8.769551078621726,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a11c0>
CHEMBL382073,CCN(CC)CCC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,active,439.9220000000001,4.839700000000004,2.0,5.0,8.744727494896694,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1230>
CHEMBL202621,O=C(C#CCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,active,439.8780000000001,3.4400000000000004,2.0,6.0,7.0655015487564325,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a12a0>
CHEMBL202398,CCCCN(CC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)CCCC,active,482.00300000000027,6.010000000000005,2.0,5.0,7.3979400086720375,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1310>
CHEMBL380669,CC(C)N(CC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)C(C)C,active,453.9490000000001,5.226600000000004,2.0,5.0,8.3767507096021,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1380>
CHEMBL373207,CCN(CC)CC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,active,425.89500000000015,4.449600000000003,2.0,5.0,8.508638306165727,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a13f0>
CHEMBL202411,O=C(C#CCO)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,active,370.77100000000013,3.1001000000000003,3.0,5.0,8.853871964321762,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1460>
CHEMBL202360,C#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,active,367.206,3.707600000000001,2.0,4.0,8.795880017344075,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a14d0>
CHEMBL382862,Brc1ccc2c(c1)CNc1c(Nc3ccccc3)ncnc1O2,active,369.22200000000004,4.700500000000003,2.0,5.0,5.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1540>
CHEMBL203295,COc1cc(OC2CCN(C)CC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,active,416.88400000000007,4.6475000000000035,1.0,6.0,7.6777807052660805,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a15b0>
CHEMBL205776,CN1CCN(CCCOc2cc(OC3CCOCC3)c3c(Nc4ccc(F)c(Cl)c4)ncnc3c2)CC1,active,530.0440000000001,4.740000000000004,1.0,8.0,7.180456064458132,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1620>
CHEMBL379017,COc1cc(OC2CCN(S(C)(=O)=O)CC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,active,480.9490000000001,3.9773000000000023,1.0,7.0,5.017683530307934,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1690>
CHEMBL204330,COc1cc(OC2CCN(C(C)=O)CC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,active,444.89400000000006,4.564200000000004,1.0,6.0,6.0589857562944305,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1700>
CHEMBL205149,COc1cc(OC2CCNCC2)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,active,402.857,4.305300000000003,2.0,6.0,8.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1770>
CHEMBL203725,CN1CCC(Oc2cccc3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,active,386.8580000000001,4.638900000000004,1.0,5.0,8.522878745280337,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a17e0>
CHEMBL377277,COc1cc(OC(C)C)c2c(Nc3ccc(F)c(Cl)c3)ncnc2c1,active,361.80400000000003,4.961700000000003,1.0,5.0,5.093234110459272,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1850>
CHEMBL381306,Brc1ccc2c(c1)CNc1c(NCc3ccccc3)ncnc1O2,inactive,383.249,4.569000000000003,2.0,5.0,5.221848749616356,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a18c0>
CHEMBL202970,COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc(F)c(Cl)c3)c1NC2,active,402.81300000000005,4.747700000000003,2.0,7.0,5.920818753952375,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1930>
CHEMBL206848,O=C(O)c1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,active,386.77000000000004,4.428700000000002,3.0,6.0,5.356547323513812,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a19a0>
CHEMBL206320,Fc1ccc2c(c1)CNc1c(Nc3cccc(-c4ccccc4)c3)ncnc1O2,active,384.4140000000001,5.744100000000004,2.0,5.0,5.698970004336019,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1a10>
CHEMBL426124,COc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,active,372.7870000000001,4.739100000000002,2.0,6.0,6.045757490560675,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1a80>
CHEMBL206347,COc1ccc2c(c1)Oc1ncnc(Nc3ccc(F)c(Cl)c3)c1NC2,active,372.7870000000001,4.739100000000001,2.0,6.0,6.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1af0>
CHEMBL424853,Fc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,active,360.75100000000003,4.869600000000002,2.0,5.0,6.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1b60>
CHEMBL378145,Clc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,active,403.6670000000001,5.353900000000002,2.0,5.0,5.468521082957745,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1bd0>
CHEMBL204335,COc1ccc2c(c1)CNc1c(NCc3ccccc3)ncnc1O2,active,334.3790000000001,3.815100000000001,2.0,6.0,5.698970004336019,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1c40>
CHEMBL379041,Fc1ccc2c(c1)CNc1c(NCc3ccccc3)ncnc1O2,active,322.3430000000001,3.9456000000000016,2.0,5.0,5.050609993355087,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1cb0>
CHEMBL606964,COc1ccc(N2Cc3cnc(Nc4ccc(F)cc4)nc3N([C@@H]3CC[C@@H](O)C3)C2=O)cc1,inactive,449.4860000000003,4.227900000000003,2.0,6.0,6.2636034977233574,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1d20>
CHEMBL206483,Cc1cccc(-n2ncc3c(NCc4ccc5c(c4)OCO5)ncnc32)c1,active,359.3890000000001,3.4647200000000016,1.0,7.0,4.823908740944319,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1d90>
CHEMBL206029,CS(=O)(=O)CCNC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,active,609.0830000000002,4.230300000000002,3.0,8.0,7.823908740944319,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1e00>
CHEMBL380078,CNC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,active,516.9640000000002,4.815500000000003,3.0,6.0,7.638272163982407,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1e70>
CHEMBL206003,NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,active,459.9120000000002,4.845200000000003,2.0,6.0,7.6777807052660805,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1ee0>
CHEMBL204570,OCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,active,460.89600000000024,4.878800000000003,2.0,6.0,7.3979400086720375,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1f50>
CHEMBL204467,OCc1ccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)o1,active,449.86900000000014,5.076800000000002,2.0,6.0,7.481486060122112,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a1fc0>
CHEMBL205047,OCc1nc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cs1,active,466.9250000000002,4.940300000000003,2.0,7.0,7.119186407719209,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a2030>
CHEMBL205765,CC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,active,487.9220000000002,5.3449000000000035,2.0,6.0,7.040958607678906,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a20a0>
CHEMBL381604,Nc1nccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,active,446.8730000000002,4.363700000000002,2.0,7.0,7.494850021680094,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a2110>
CHEMBL205284,Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3cc[nH]n3)cc2Cl)c1,active,419.8470000000001,4.714600000000002,2.0,5.0,7.376750709602099,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a2180>
CHEMBL207869,Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ncccn3)cc2Cl)c1,active,431.8580000000002,4.781500000000002,1.0,6.0,7.113509274827518,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a21f0>
CHEMBL205045,Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ccccn3)cc2Cl)c1,active,430.8700000000001,5.386500000000003,1.0,5.0,7.769551078621726,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a2260>
CHEMBL438440,Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3cccnc3)cc2Cl)c1,active,430.8700000000001,5.386500000000003,1.0,5.0,7.130768280269024,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a22d0>
CHEMBL206782,COC(=O)CCCC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,active,573.0240000000002,6.273300000000005,2.0,7.0,7.508638306165727,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a2340>
CHEMBL381080,CS(=O)(=O)CCC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,active,579.0530000000002,5.3647000000000045,2.0,7.0,7.301029995663981,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a23b0>
CHEMBL207247,CC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,active,500.96100000000024,5.627600000000005,2.0,5.0,7.221848749616356,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a2420>
CHEMBL207410,CNC(=O)c1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,active,486.9340000000002,5.351100000000004,2.0,5.0,7.102372908709558,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a2490>
CHEMBL208358,CS(=O)(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,inactive,522.9890000000003,5.363000000000004,2.0,6.0,6.958607314841775,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a2500>
CHEMBL438075,CC(=O)Nc1ccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1,active,486.9340000000002,5.949900000000003,2.0,5.0,4.600326278518962,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a2570>
CHEMBL205798,CC(=O)Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,active,486.9340000000002,5.949900000000004,2.0,5.0,7.920818753952375,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a25e0>
CHEMBL205966,Nc1ccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cc1,active,444.89700000000016,5.573700000000003,2.0,5.0,7.522878745280337,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a2650>
CHEMBL205235,Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,active,444.89700000000016,5.573700000000003,2.0,5.0,7.376750709602099,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a26c0>
CHEMBL204625,Nc1ccccc1C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,active,444.89700000000016,5.573700000000002,2.0,5.0,7.200659450546418,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a2730>
CHEMBL379093,Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ccccc3)cc2Cl)c1,active,429.8820000000002,5.991500000000004,1.0,4.0,7.102372908709558,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a27a0>
CHEMBL205870,C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,active,353.784,4.573000000000002,1.0,4.0,7.070581074285707,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a2810>
CHEMBL205652,Fc1cccc(COc2ccc(Nc3ccncn3)cc2Cl)c1,active,329.76200000000006,4.591700000000002,1.0,4.0,6.494850021680094,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a2880>
CHEMBL207815,COCCN1CC(C(N)=O)(N(C)Cc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C1,active,502.97800000000024,2.7924000000000007,2.0,8.0,8.221848749616356,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a28f0>
CHEMBL425601,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CN(C(C)C)C1,active,486.9790000000004,3.554400000000003,2.0,7.0,8.045757490560675,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a2960>
CHEMBL207718,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CN(C)C1,active,458.92500000000035,2.775800000000001,2.0,7.0,7.698970004336019,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a29d0>
CHEMBL383246,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C(C)C)CC1,active,515.0330000000004,4.334600000000004,2.0,7.0,7.6020599913279625,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a2a40>
CHEMBL207130,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C)CC1,active,486.97900000000044,3.5560000000000027,2.0,7.0,8.045757490560675,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a2ab0>
CHEMBL380889,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](CN(C)C)C(N)=O,active,460.9410000000003,3.0218000000000007,2.0,7.0,7.301029995663981,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a2b20>
CHEMBL207445,COCC[C@@H](C(N)=O)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,active,461.9250000000001,3.4967000000000015,2.0,7.0,8.0,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x78a6cc7a2b90>
